FILENAME,SPECIES,COUNT,SEX,x-y coordinates
2021-10-16-18-18-14.jpg,[ZEBRA],[2],"[CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-16-18-18-16.jpg,[ZEBRA],[2],"[CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-16-18-18-17.jpg,[ZEBRA],[2],"[CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-16-18-18-19.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-16-18-18-21.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-16-18-18-22.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-16-18-18-24.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-16-18-18-25.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-16-18-18-27.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-17-06-29-23.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-17-06-29-24.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-17-06-29-26.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-17-06-29-34.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-17-06-31-21.jpg,[IMPALA],[4],"[MALE, FEMALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-17-06-31-23.jpg,[IMPALA],[4],"[MALE, FEMALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-17-06-31-24.jpg,[IMPALA],[4],"[MALE, FEMALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-17-06-31-26.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-17-06-31-27.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-17-06-31-29.jpg,[IMPALA],[2],"[MALE, FEMALE]","-0.390381, 36.962063"
2021-10-17-06-31-30.jpg,[IMPALA],[2],"[MALE, FEMALE]","-0.390381, 36.962063"
2021-10-17-06-31-32.jpg,[IMPALA],[2],"[MALE, FEMALE]","-0.390381, 36.962063"
2021-10-17-06-31-33.jpg,[IMPALA],[2],"[MALE, FEMALE]","-0.390381, 36.962063"
2021-10-17-06-31-35.jpg,[IMPALA],[2],"[MALE, FEMALE]","-0.390381, 36.962063"
2021-10-17-06-31-36.jpg,[IMPALA],[2],"[MALE, FEMALE]","-0.390381, 36.962063"
2021-10-17-06-31-38.jpg,[IMPALA],[2],"[MALE, FEMALE]","-0.390381, 36.962063"
2021-10-17-06-31-39.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-17-06-31-40.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-17-06-31-42.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-17-06-31-43.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-17-06-35-30.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-17-06-35-31.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-17-06-35-33.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-17-06-35-34.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-17-15-02-51.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-17-15-02-53.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-17-15-02-54.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-17-15-02-56.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-17-15-03-59.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-17-15-04-01.jpg,[ZEBRA],[2],"[CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-04-02.jpg,[ZEBRA],[2],"[CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-04-04.jpg,[ZEBRA],[2],"[CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-04-05.jpg,[ZEBRA],[3],"[CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-04-07.jpg,[ZEBRA],[3],"[CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-04-08.jpg,[ZEBRA],[3],"[CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-04-10.jpg,[ZEBRA],[3],"[CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-04-11.jpg,[ZEBRA],[3],"[CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-04-25.jpg,[ZEBRA],[3],"[CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-04-27.jpg,[ZEBRA],[3],"[CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-04-28.jpg,[ZEBRA],[3],"[CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-04-34.jpg,[ZEBRA],[3],"[CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-04-35.jpg,[ZEBRA],[4],"[CAN'T TELL, CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-04-37.jpg,[ZEBRA],[4],"[CAN'T TELL, CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-04-38.jpg,[ZEBRA],[4],"[CAN'T TELL, CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-04-40.jpg,[ZEBRA],[4],"[CAN'T TELL, CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-04-41.jpg,[ZEBRA],[4],"[CAN'T TELL, CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-07-18.jpg,[ZEBRA],[3],"[CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-07-19.jpg,[ZEBRA],[3],"[CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-07-21.jpg,[ZEBRA],[2],"[CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-07-36.jpg,[ZEBRA],[2],"[CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-07-37.jpg,[ZEBRA],[2],"[CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-17-15-07-42.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-17-15-07-43.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-17-15-07-45.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-17-15-07-46.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-17-15-07-48.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-17-15-24-13.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-17-15-24-15.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-17-15-24-16.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-18-06-14-42.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-18-06-14-44.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-18-06-14-45.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-18-06-15-09.jpg,[IMPALA],[2],"[FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-15-11.jpg,[IMPALA],[2],"[FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-15-19.jpg,[IMPALA],[2],"[FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-15-20.jpg,[IMPALA],[3],"[FEMALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-15-22.jpg,[IMPALA],[3],"[FEMALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-15-28.jpg,[IMPALA],[3],"[FEMALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-15-30.jpg,[IMPALA],[3],"[FEMALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-15-31.jpg,[IMPALA],[2],"[FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-15-33.jpg,[IMPALA],[2],"[FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-15-34.jpg,[IMPALA],[2],"[FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-15-36.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-15-37.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-15-40.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-15-41.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-15-43.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-15-45.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-15-47.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-15-49.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-15-50.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-15-52.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-15-53.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-15-55.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-16-04.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-16-05.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-16-07.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-16-08.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-16-10.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-16-11.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-16-13.jpg,[IMPALA],[2],"[MALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-16-14.jpg,[IMPALA],[2],"[MALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-16-16.jpg,[IMPALA],[2],"[MALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-18-44.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-18-46.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-18-47.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-18-49.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-18-50.jpg,[IMPALA],[3],"[MALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-19-51.jpg,[IMPALA],[4],"[FEMALE, FEMALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-19-52.jpg,[IMPALA],[4],"[FEMALE, FEMALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-20-49.jpg,[IMPALA],[4],"[FEMALE, FEMALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-20-51.jpg,[IMPALA],[4],"[FEMALE, FEMALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-20-52.jpg,[IMPALA],[4],"[FEMALE, FEMALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-20-54.jpg,[IMPALA],[4],"[FEMALE, FEMALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-22-57.jpg,[IMPALA],[3],"[FEMALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-22-58.jpg,[IMPALA],[3],"[FEMALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-23-00.jpg,[IMPALA],[3],"[FEMALE, FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-24-22.jpg,[IMPALA],[2],"[FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-24-23.jpg,[IMPALA],[2],"[FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-24-25.jpg,[IMPALA],[2],"[FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-24-26.jpg,[IMPALA],[2],"[FEMALE, FEMALE]","-0.390381, 36.962063"
2021-10-18-06-27-08.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-18-06-27-10.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-18-06-27-11.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-18-06-27-13.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-18-06-27-14.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962063"
2021-10-18-10-40-39.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-18-10-40-40.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-18-10-40-44.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-18-10-40-45.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-18-10-41-21.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-18-10-41-22.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-18-10-41-24.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-18-15-26-12.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-18-15-26-13.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-18-15-26-15.jpg,[ZEBRA],[2],"[CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-26-16.jpg,[ZEBRA],[2],"[CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-26-18.jpg,[ZEBRA],[2],"[CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-26-19.jpg,[ZEBRA],[2],"[CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-26-21.jpg,[ZEBRA],[2],"[CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-26-22.jpg,[ZEBRA],[2],"[CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-26-28.jpg,[ZEBRA],[2],"[CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-26-29.jpg,[ZEBRA],[3],"[CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-26-31.jpg,[ZEBRA],[3],"[CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-26-32.jpg,[ZEBRA],[3],"[CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-26-34.jpg,[ZEBRA],[3],"[CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-27-30.jpg,[ZEBRA],[3],"[CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-27-31.jpg,[ZEBRA],[3],"[CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-27-33.jpg,[ZEBRA],[4],"[CAN'T TELL, CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-27-34.jpg,[ZEBRA],[4],"[CAN'T TELL, CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-27-36.jpg,[ZEBRA],[4],"[CAN'T TELL, CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-27-37.jpg,[ZEBRA],[4],"[CAN'T TELL, CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-27-39.jpg,[ZEBRA],[4],"[CAN'T TELL, CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-27-40.jpg,[ZEBRA],[4],"[CAN'T TELL, CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-32-47.jpg,[ZEBRA],[4],"[CAN'T TELL, CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-32-48.jpg,[ZEBRA],[4],"[CAN'T TELL, CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-32-54.jpg,[ZEBRA],[3],"[CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-32-55.jpg,[ZEBRA],[3],"[CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-32-57.jpg,[ZEBRA],[3],"[CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-32-58.jpg,[ZEBRA],[3],"[CAN'T TELL, CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-33-00.jpg,[ZEBRA],[2],"[CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-33-01.jpg,[ZEBRA],[2],"[CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-33-03.jpg,[ZEBRA],[2],"[CAN'T TELL, CAN'T TELL]","-0.390381, 36.962063"
2021-10-18-15-33-22.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-18-15-33-23.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962063"
2021-10-21-17-45-14.jpg,[WARTHOG],[2],"[CAN'T TELL, CAN'T TELL]","-0.391310, 36.962204"
2021-10-21-17-45-16.jpg,[WARTHOG],[2],"[CAN'T TELL, CAN'T TELL]","-0.391310, 36.962204"
2021-10-21-17-45-17.jpg,[WARTHOG],[2],"[CAN'T TELL, CAN'T TELL]","-0.391310, 36.962204"
2021-10-21-17-45-19.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-20.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-21.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-23.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-25.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-26.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-28.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-30.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-31.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-32.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-34.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-35.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-37.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-39.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-41.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-42.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-44.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-45.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-47.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-48.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-50.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-51.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-53.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-54.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-56.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-57.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-45-59.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-00.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-01.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-03.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-04.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-06.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-07.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-09.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-10.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-12.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-13.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-15.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-16.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-18.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-19.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-21.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-23.jpg,[WARTHOG],[2],"[CAN'T TELL, CAN'T TELL]","-0.391310, 36.962204"
2021-10-21-17-46-24.jpg,[WARTHOG],[2],"[CAN'T TELL, CAN'T TELL]","-0.391310, 36.962204"
2021-10-21-17-46-25.jpg,[WARTHOG],[2],"[CAN'T TELL, CAN'T TELL]","-0.391310, 36.962204"
2021-10-21-17-46-27.jpg,[WARTHOG],[2],"[CAN'T TELL, CAN'T TELL]","-0.391310, 36.962204"
2021-10-21-17-46-28.jpg,[WARTHOG],[2],"[CAN'T TELL, CAN'T TELL]","-0.391310, 36.962204"
2021-10-21-17-46-30.jpg,[WARTHOG],[2],"[CAN'T TELL, CAN'T TELL]","-0.391310, 36.962204"
2021-10-21-17-46-32.jpg,[WARTHOG],[2],"[CAN'T TELL, CAN'T TELL]","-0.391310, 36.962204"
2021-10-21-17-46-33.jpg,[WARTHOG],[2],"[CAN'T TELL, CAN'T TELL]","-0.391310, 36.962204"
2021-10-21-17-46-34.jpg,[WARTHOG],[2],"[CAN'T TELL, CAN'T TELL]","-0.391310, 36.962204"
2021-10-21-17-46-36.jpg,[WARTHOG],[2],"[CAN'T TELL, CAN'T TELL]","-0.391310, 36.962204"
2021-10-21-17-46-37.jpg,[WARTHOG],[2],"[CAN'T TELL, CAN'T TELL]","-0.391310, 36.962204"
2021-10-21-17-46-39.jpg,[WARTHOG],[2],"[CAN'T TELL, CAN'T TELL]","-0.391310, 36.962204"
2021-10-21-17-46-40.jpg,[WARTHOG],[2],"[CAN'T TELL, CAN'T TELL]","-0.391310, 36.962204"
2021-10-21-17-46-42.jpg,[WARTHOG],[2],"[CAN'T TELL, CAN'T TELL]","-0.391310, 36.962204"
2021-10-21-17-46-44.jpg,[WARTHOG],[2],"[CAN'T TELL, CAN'T TELL]","-0.391310, 36.962204"
2021-10-21-17-46-45.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-46.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-48.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-49.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-51.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-52.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-54.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-55.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-57.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-46-58.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-47-00.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-47-01.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-21-17-47-03.jpg,[WARTHOG],[1],[CAN'T TELL],"-0.391310, 36.962204"
2021-10-22-15-01-59.jpg,[IMPALA],[1],[FEMALE],"-0.391310, 36.962204"
2021-10-22-15-02-01.jpg,[IMPALA],[1],[FEMALE],"-0.391310, 36.962204"
2021-10-22-15-02-03.jpg,[IMPALA],[1],[FEMALE],"-0.391310, 36.962204"
2021-10-22-15-02-04.jpg,[IMPALA],[1],[FEMALE],"-0.391310, 36.962204"
