FILENAME,SPECIES,COUNT,SEX,x-y coordinate
snapshot_2019109440996.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962600"
snapshot_201910944156209.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962601"
snapshot_201910944157168.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962602"
snapshot_20191094451073.jpg,[IMPALA],[4],[CAN'T TELL],"-0.390381, 36.962603"
snapshot_201910944514202.jpg,[IMPALA],[4],[CAN'T TELL],"-0.390381, 36.962604"
snapshot_201910945373189.jpg,[IMPALA],[3],[CAN'T TELL],"-0.390381, 36.962605"
snapshot_2019109465457254.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962606"
snapshot_2019109465459131.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962607"
snapshot_2019109465524118.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962608"
snapshot_2019109465527250.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962609"
snapshot_2019109465528188.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962610"
snapshot_201910947101559.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962611"
snapshot_2019109471017251.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962612"
snapshot_2019109471018188.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962613"
snapshot_2019109471019126.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962614"
snapshot_201910947102064.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962615"
snapshot_2019109471022255.jpg,[IMPALA],[1],[FEMALE],"-0.390381, 36.962616"
snapshot_201910947103211.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962617"
snapshot_2019109471034205.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962618"
snapshot_2019109471035142.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962619"
snapshot_20191094753560.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962620"
snapshot_201910947537244.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962621"
snapshot_201910947538172.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962622"
snapshot_201910947539102.jpg,[IMPALA],[1],[MALE],"-0.390381, 36.962623"
snapshot_201910949212518.jpg,[IMPALA],[1],[CAN'T TELL],"-0.390381, 36.962624"
snapshot_201910949362077.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962625"
snapshot_201910949362135.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962626"
snapshot_201910949363161.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962627"
snapshot_201910949363216.jpg,[ZEBRA],[4],[CAN'T TELL],"-0.390381, 36.962628"
snapshot_201910949363798.jpg,[ZEBRA],[4],[CAN'T TELL],"-0.390381, 36.962629"
snapshot_201910949363852.jpg,[ZEBRA],[4],[CAN'T TELL],"-0.390381, 36.962630"
snapshot_201910949364161.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962631"
snapshot_201910949365117.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962632"
snapshot_201910949365172.jpg,[ZEBRA],[4],[CAN'T TELL],"-0.390381, 36.962633"
snapshot_201910949365225.jpg,[ZEBRA],[4],[CAN'T TELL],"-0.390381, 36.962634"
snapshot_20191094936675.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962635"
snapshot_201910949371235.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962636"
snapshot_201910949372188.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962637"
snapshot_201910949373142.jpg,[ZEBRA],[3],[CAN'T TELL],"-0.390381, 36.962638"
snapshot_201910949379220.jpg,[ZEBRA],[2],[CAN'T TELL],"-0.390381, 36.962639"
snapshot_201910949445593.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962640"
snapshot_201910949445958.jpg,[ZEBRA],[1],[CAN'T TELL],"-0.390381, 36.962641"
snapshot_201910949575834.jpg,[IMPALA],[2],[CAN'T TELL],"-0.390381, 36.962642"
snapshot_201910949580242.jpg,[IMPALA],[2],"[MALE,FEMALE]","-0.390381, 36.962643"
snapshot_201910949581191.jpg,[IMPALA],[2],"[MALE,FEMALE]","-0.390381, 36.962644"
snapshot_201910949582145.jpg,[IMPALA],[2],"[MALE,FEMALE]","-0.390381, 36.962645"
snapshot_201910949583276.jpg,[IMPALA],[2],[CAN'T TELL],"-0.390381, 36.962646"
snapshot_201910949583325.jpg,[IMPALA],[2],[CAN'T TELL],"-0.390381, 36.962647"
